time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1781598685.96597219,0.00383034,15038,0.00000845,0.00000000,0,0.00000000,1014,1018,4,0.00051788
1781598686.06592560,0.00487508,15280,0.00000055,0.00000000,0,0.00000000,1018,1018,0,0.00044644
1781598686.16592526,0.00469102,15130,0.00001908,0.00000000,0,0.00000000,1018,1020,4,0.00046189
1781598686.26587653,0.00560099,15176,0.00000410,0.00000000,0,0.00000000,1020,1021,1,0.00076651
1781598686.36591339,0.00452330,15166,0.00000503,0.00000000,0,0.00000000,1021,1022,1,0.00052866
1781598686.46591926,0.00309001,15187,0.00000679,0.00000000,0,0.00000000,1022,1024,2,0.00084022
1781598686.56597114,0.00375565,15087,0.00000409,0.00000000,0,0.00000000,1024,1025,1,0.00190866
1781598686.66592312,0.00419038,15142,0.00001946,0.00000000,0,0.00000000,1025,1027,4,0.00177222
1781598686.76590657,0.00463335,15167,0.00000978,0.00000000,0,0.00000000,1027,1029,2,0.00089796
1781598686.86589026,0.00399544,15134,0.00000245,0.00000000,0,0.00000000,1029,1029,1,0.00045074
1781598686.96593952,0.00532925,15021,0.00000614,0.00000000,0,0.00000000,1029,1030,2,0.00046326
1781598687.06590199,0.00453908,15188,0.00001081,0.00000000,0,0.00000000,1030,1034,4,0.00064526
1781598687.16578364,0.00332801,15186,0.00002258,0.00000000,0,0.00000000,1034,1036,8,0.00147863
1781598687.26585984,0.00314305,15170,0.00001559,0.00000000,0,0.00000000,1036,1030,3,0.00055009
1781598687.36594892,0.00439411,15153,0.00000030,0.00000000,0,0.00000000,1030,1030,0,0.00110698
1781598687.46590924,0.00456763,15201,0.00000750,0.00000000,0,0.00000000,1030,1032,2,0.00161593
1781598687.56593513,0.00384604,15069,0.00000048,0.00000000,0,0.00000000,1032,1032,0,0.00102038
1781598687.66589642,0.00393188,15079,0.00000038,0.00000000,0,0.00000000,1032,1032,0,0.00043545
1781598687.76584983,0.00353431,15151,0.00000039,0.00000000,0,0.00000000,1032,1032,0,0.00065482
1781598687.86586142,0.00377452,15132,0.00000071,0.00000000,0,0.00000000,1032,1032,0,0.00081174
1781598687.96576309,0.00349355,15127,0.00000044,0.00000000,0,0.00000000,1032,1032,0,0.00189875
1781598688.06587315,0.00354749,15144,0.00000839,0.00000000,0,0.00000000,1032,1034,4,0.00148927
1781598688.16589570,0.00336936,15137,0.00000037,0.00000000,0,0.00000000,1034,1034,0,0.00105588
1781598688.26583910,0.00307796,15120,0.00000213,0.00000000,0,0.00000000,1034,1034,1,0.00046267
1781598688.36580443,0.00323801,15111,0.00000611,0.00000000,0,0.00000000,1034,1036,3,0.00130958
1781598688.46589184,0.00361433,15200,0.00000815,0.00000000,0,0.00000000,1036,1039,3,0.00065353
1781598688.56577659,0.00363656,15088,0.00001245,0.00000000,0,0.00000000,1039,1044,5,0.00154324
1781598688.66589737,0.00306636,15011,0.00000953,0.00000000,0,0.00000000,1044,1043,2,0.00052535
1781598688.76589608,0.00380643,15183,0.00000228,0.00000000,0,0.00000000,1043,1043,1,0.00067673
1781598688.86574841,0.00361813,15240,0.00000501,0.00000000,0,0.00000000,1043,1044,1,0.00122455
1781598688.96588588,0.00354138,15068,0.00000854,0.00000000,0,0.00000000,1044,1047,3,0.00060403
1781598689.06580591,0.00458127,15153,0.00002879,0.00000000,0,0.00000000,1047,1040,5,0.00085572
1781598689.16594434,0.00455559,15138,0.00000975,0.00000000,0,0.00000000,1040,1042,3,0.00080550
1781598689.26583886,0.00474585,15063,0.00000924,0.00000000,0,0.00000000,1042,1044,2,0.00076479
1781598689.36578536,0.00397768,14997,0.00001528,0.00000000,0,0.00000000,1044,1041,2,0.00063989
1781598689.46575022,0.00350712,15187,0.00000202,0.00000000,0,0.00000000,1041,1041,1,0.00072775
1781598689.56584835,0.00397448,15151,0.00001923,0.00000000,0,0.00000000,1041,1040,4,0.00078353
1781598689.66577220,0.00298305,15091,0.00000925,0.00000000,0,0.00000000,1040,1038,2,0.00049060
1781598689.76589561,0.00435657,15099,0.00001854,0.00000000,0,0.00000000,1038,1027,1,0.00086038
1781598689.86584926,0.00326567,15082,0.00000034,0.00000000,0,0.00000000,1027,1027,0,0.00080459
1781598689.96572781,0.00509973,15132,0.00000536,0.00000000,0,0.00000000,1027,1028,1,0.00079476
1781598690.06589055,0.00340638,14969,0.00000413,0.00000000,0,0.00000000,1028,1029,1,0.00084025
1781598690.16585541,0.00314271,15053,0.00000538,0.00000000,0,0.00000000,1029,1030,2,0.00048852
1781598690.26584172,0.00324857,15187,0.00000565,0.00000000,0,0.00000000,1030,1032,2,0.00060338
1781598690.36587548,0.00354660,15010,0.00000037,0.00000000,0,0.00000000,1032,1032,0,0.00101204
1781598690.46586370,0.00400506,15088,0.00000028,0.00000000,0,0.00000000,1032,1032,0,0.00055213
1781598690.56574726,0.00353950,15094,0.00000501,0.00000000,0,0.00000000,1032,1033,1,0.00099044
1781598690.66570592,0.00354312,15169,0.00000485,0.00000000,0,0.00000000,1033,1034,2,0.00050962
1781598690.76580715,0.00361286,14995,0.00000952,0.00000000,0,0.00000000,1034,1035,3,0.00077199
1781598690.86579752,0.00422129,15095,0.00000388,0.00000000,0,0.00000000,1035,1036,1,0.00061024
1781598690.96571541,0.00527408,15171,0.00000850,0.00000000,0,0.00000000,1036,1033,1,0.00146288
1781598691.06579614,0.00381420,15028,0.00001260,0.00000000,0,0.00000000,1033,1032,3,0.00091674
1781598691.16571522,0.00316485,15085,0.00000039,0.00000000,0,0.00000000,1032,1032,0,0.00045491
1781598691.26569462,0.00466667,15145,0.00001438,0.00000000,0,0.00000000,1032,1033,2,0.00164872
1781598691.36570668,0.00710399,15052,0.00000566,0.00000000,0,0.00000000,1033,1033,1,0.00149246
1781598691.46579552,0.00469254,15183,0.00000086,0.00000000,0,0.00000000,1033,1033,0,0.00115811
1781598691.56580782,0.00462259,15058,0.00001028,0.00000000,0,0.00000000,1033,1036,3,0.00094196
1781598691.66568351,0.00433387,15234,0.00000438,0.00000000,0,0.00000000,1036,1037,1,0.00067438
1781598691.76576662,0.00372118,15015,0.00000049,0.00000000,0,0.00000000,1037,1037,0,0.00046286
1781598691.86565948,0.00536419,15197,0.00001308,0.00000000,0,0.00000000,1037,1039,2,0.00129343
1781598691.96568060,0.00464810,15133,0.00000035,0.00000000,0,0.00000000,1039,1039,0,0.00079806
1781598692.06577158,0.00410149,15064,0.00000553,0.00000000,0,0.00000000,1039,1040,1,0.00077544
1781598692.16579628,0.00483451,15091,0.00001186,0.00000000,0,0.00000000,1040,1043,3,0.00140511
1781598692.26573515,0.00420483,15147,0.00000694,0.00000000,0,0.00000000,1043,1044,1,0.00065304
1781598692.36577463,0.00412073,15117,0.00000061,0.00000000,0,0.00000000,1044,1044,0,0.00076251
1781598692.46578312,0.00407383,15120,0.00001293,0.00000000,0,0.00000000,1044,1043,2,0.00115692
1781598692.56584477,0.00376273,15068,0.00001199,0.00000000,0,0.00000000,1043,1043,4,0.00133257
1781598692.66574240,0.00436351,15098,0.00000711,0.00000000,0,0.00000000,1043,1045,2,0.00130625
1781598692.76572871,0.00502992,15135,0.00000616,0.00000000,0,0.00000000,1045,1046,2,0.00049131
1781598692.86583877,0.00320535,15018,0.00000040,0.00000000,0,0.00000000,1046,1046,0,0.00141993
1781598692.96564317,0.00471499,15189,0.00000553,0.00000000,0,0.00000000,1046,1047,1,0.00130651
1781598693.06572843,0.00475124,15068,0.00003379,0.00000000,0,0.00000000,1047,1030,3,0.00080288
1781598693.16574717,0.00301342,15027,0.00001186,0.00000000,0,0.00000000,1030,1030,3,0.00060000
1781598693.26563454,0.00433817,15097,0.00001616,0.00000000,0,0.00000000,1030,1034,6,0.00076738
1781598693.36571765,0.00510890,15043,0.00002222,0.00000000,0,0.00000000,1034,1038,5,0.00049453
1781598693.46561742,0.00429959,15146,0.00000213,0.00000000,0,0.00000000,1038,1038,1,0.00075246
1781598693.56558895,0.00332101,15155,0.00001393,0.00000000,0,0.00000000,1038,1039,4,0.00162619
1781598693.66567588,0.00309467,15221,0.00001381,0.00000000,0,0.00000000,1039,1040,4,0.00077891
1781598693.76574540,0.00356120,15121,0.00000995,0.00000000,0,0.00000000,1040,1043,3,0.00113672
1781598693.86579442,0.00548588,15127,0.00022272,0.00000000,0,0.00000000,1043,1041,5,0.00123003
1781598693.96568608,0.00397548,15084,0.00001633,0.00000000,0,0.00000000,1041,1044,5,0.00079382
1781598694.06564379,0.00456675,15127,0.00000255,0.00000000,0,0.00000000,1044,1044,2,0.00074354
1781598694.16635609,0.00626838,14992,0.00001194,0.00000000,0,0.00000000,1044,1047,3,0.00047031
1781598694.26565027,0.00484037,15169,0.00001230,0.00000000,0,0.00000000,1047,1050,3,0.00056199
1781598694.36561465,0.00467837,15244,0.00001578,0.00000000,0,0.00000000,1050,1047,2,0.00159885
1781598694.46566343,0.00350364,15150,0.00000336,0.00000000,0,0.00000000,1047,1047,1,0.00108404
1781598694.56555414,0.00474401,15217,0.00000276,0.00000000,0,0.00000000,1047,1047,1,0.00090775
1781598694.66568995,0.00489742,15228,0.00000060,0.00000000,0,0.00000000,1047,1047,0,0.00083450
1781598694.76578498,0.00484045,15166,0.00000054,0.00000000,0,0.00000000,1047,1047,0,0.00161189
1781598694.86579728,0.00412459,15100,0.00000221,0.00000000,0,0.00000000,1047,1047,1,0.00125131
1781598694.96575379,0.00512862,15262,0.00001436,0.00000000,0,0.00000000,1047,1046,2,0.00103294
1781598695.06572294,0.00504271,15274,0.00001484,0.00000000,0,0.00000000,1046,1045,3,0.00078391
1781598695.16563439,0.00533193,15254,0.00004117,0.00000000,0,0.00000000,1045,1045,4,0.00076554
1781598695.26568389,0.00649079,15336,0.00001814,0.00000000,0,0.00000000,1045,1046,2,0.00207975
1781598695.36573744,0.00458641,15196,0.00000647,0.00000000,0,0.00000000,1046,1047,2,0.00083314
1781598695.46567178,0.00449801,15270,0.00000864,0.00000000,0,0.00000000,1047,1049,3,0.00090365
1781598695.56570673,0.00389690,15344,0.00001207,0.00000000,0,0.00000000,1049,1052,3,0.00095973
1781598695.66574860,0.00358541,15244,0.00000735,0.00000000,0,0.00000000,1052,1054,3,0.00053388
1781598695.76564693,0.00594351,15378,0.00002505,0.00000000,0,0.00000000,1054,1057,4,0.00044773
1781598695.86571312,0.00512797,15104,0.00000041,0.00000000,0,0.00000000,1057,1057,0,0.00050048
1781598695.96567440,0.00549508,14997,0.00001882,0.00000000,0,0.00000000,1057,1059,2,0.00064180
1781598696.06564260,0.00393744,15220,0.00000560,0.00000000,0,0.00000000,1059,1060,1,0.00089711
1781598696.16573215,0.00386372,15134,0.00001529,0.00000000,0,0.00000000,1060,1062,3,0.00051951
1781598696.26564097,0.00356419,15086,0.00002016,0.00000000,0,0.00000000,1062,1061,4,0.00080073
1781598696.36562705,0.00353723,15280,0.00001753,0.00000000,0,0.00000000,1061,1050,4,0.00254942
1781598696.46565294,0.00457198,15202,0.00001238,0.00000000,0,0.00000000,1050,1046,2,0.00091135
1781598696.56563306,0.00340914,15058,0.00003817,0.00000000,0,0.00000000,1046,1033,5,0.00169378
1781598696.66557121,0.00465317,15090,0.00001044,0.00000000,0,0.00000000,1033,1036,3,0.00067657
1781598696.76556253,0.00583181,15300,0.00002138,0.00000000,0,0.00000000,1036,1038,2,0.00084584
1781598696.86566162,0.00471418,15067,0.00001489,0.00000000,0,0.00000000,1038,1041,6,0.00146328
1781598696.96554065,0.00432519,15014,0.00000058,0.00000000,0,0.00000000,1041,1041,0,0.00101885
1781598697.06555581,0.00437088,15174,0.00000941,0.00000000,0,0.00000000,1041,1044,3,0.00060013
1781598697.16565084,0.00462920,15124,0.00001612,0.00000000,0,0.00000000,1044,1050,7,0.00174595
1781598697.26558614,0.00451432,15146,0.00000716,0.00000000,0,0.00000000,1050,1051,3,0.00084796
1781598697.36562133,0.00464363,15042,0.00000048,0.00000000,0,0.00000000,1051,1051,0,0.00217547
1781598697.46554685,0.00427351,15300,0.00000628,0.00000000,0,0.00000000,1051,1053,2,0.00044469
1781598697.56568861,0.00462306,15000,0.00003534,0.00000000,0,0.00000000,1053,1052,5,0.00225800
1781598697.66551828,0.00475309,15148,0.00000860,0.00000000,0,0.00000000,1052,1053,2,0.00097781
1781598697.76559162,0.00365419,15153,0.00001185,0.00000000,0,0.00000000,1053,1054,3,0.00061560
1781598697.86558127,0.00415550,15129,0.00000044,0.00000000,0,0.00000000,1054,1054,0,0.00134990
1781598697.96558309,0.00528362,15051,0.00000691,0.00000000,0,0.00000000,1054,1055,1,0.00046626
1781598698.06559110,0.00466519,15181,0.00001322,0.00000000,0,0.00000000,1055,1058,3,0.00077379
1781598698.16564584,0.00476313,15212,0.00000645,0.00000000,0,0.00000000,1058,1059,2,0.00076367
1781598698.26565409,0.00477006,15131,0.00000998,0.00000000,0,0.00000000,1059,1061,2,0.00053543
1781598698.36555266,0.00464364,15047,0.00000821,0.00000000,0,0.00000000,1061,1062,2,0.00048736
1781598698.46553302,0.00531259,15183,0.00000988,0.00000000,0,0.00000000,1062,1064,3,0.00073442
1781598698.56563973,0.00330020,15150,0.00000169,0.00000000,0,0.00000000,1064,1064,1,0.00128802
1781598698.66556334,0.00334993,15132,0.00000627,0.00000000,0,0.00000000,1064,1065,2,0.00195221
1781598698.76565647,0.00460982,15029,0.00000588,0.00000000,0,0.00000000,1065,1066,1,0.00266058
1781598698.86558628,0.00313685,15175,0.00000411,0.00000000,0,0.00000000,1066,1067,1,0.00261731
1781598698.96551824,0.00310707,15266,0.00000244,0.00000000,0,0.00000000,1067,1068,1,0.00075919
1781598699.06560564,0.00399638,15028,0.00000985,0.00000000,0,0.00000000,1068,1069,1,0.00049590
1781598699.16555548,0.00437298,15081,0.00000533,0.00000000,0,0.00000000,1069,1071,2,0.00082270
1781598699.26547217,0.00364902,15147,0.00000837,0.00000000,0,0.00000000,1071,1072,4,0.00109374
1781598699.36563396,0.00378251,15066,0.00000478,0.00000000,0,0.00000000,1072,1073,1,0.00048156
1781598699.46556234,0.00365743,15120,0.00001590,0.00000000,0,0.00000000,1073,1071,4,0.00079704
1781598699.56549954,0.00376200,15145,0.00000822,0.00000000,0,0.00000000,1071,1072,1,0.00065467
1781598699.66545510,0.00393687,15192,0.00000675,0.00000000,0,0.00000000,1072,1073,2,0.00080728
1781598699.76554799,0.00379554,15050,0.00000039,0.00000000,0,0.00000000,1073,1073,0,0.00077267
1781598699.86554694,0.00316113,15186,0.00000513,0.00000000,0,0.00000000,1073,1074,3,0.00087327
1781598699.96559024,0.00364818,14990,0.00000219,0.00000000,0,0.00000000,1074,1074,1,0.00132777
1781598700.06547832,0.00368790,15032,0.00000654,0.00000000,0,0.00000000,1074,1075,2,0.00098041
1781598700.16547847,0.00353658,15093,0.00000040,0.00000000,0,0.00000000,1075,1075,0,0.00245813
1781598700.26550961,0.00357143,15211,0.00000408,0.00000000,0,0.00000000,1075,1076,2,0.00173309
1781598700.36564279,0.00648924,15130,0.00001648,0.00000000,0,0.00000000,1076,1078,2,0.00077874
1781598700.46551013,0.00418352,15038,0.00000397,0.00000000,0,0.00000000,1078,1079,1,0.00077215
1781598700.56547141,0.00437103,15196,0.00001981,0.00000000,0,0.00000000,1079,1081,3,0.00043974
1781598700.66557050,0.00361353,15110,0.00000684,0.00000000,0,0.00000000,1081,1083,3,0.00145658
1781598700.76547861,0.00409258,15159,0.00000584,0.00000000,0,0.00000000,1083,1084,1,0.00045530
1781598700.86559081,0.00344363,15038,0.00000631,0.00000000,0,0.00000000,1084,1086,3,0.00122038
1781598700.96556091,0.00470549,15122,0.00000039,0.00000000,0,0.00000000,1086,1086,0,0.00051505
1781598701.06549430,0.00428031,15133,0.00000947,0.00000000,0,0.00000000,1086,1089,4,0.00044279
1781598701.16551185,0.00365725,15125,0.00001408,0.00000000,0,0.00000000,1089,1089,3,0.00054420
1781598701.26555037,0.00338653,15127,0.00000204,0.00000000,0,0.00000000,1089,1089,1,0.00045140
1781598701.36547017,0.00403604,15130,0.00000702,0.00000000,0,0.00000000,1089,1090,1,0.00070125
1781598701.46548986,0.00355558,15061,0.00000574,0.00000000,0,0.00000000,1090,1091,1,0.00144927
1781598701.56553388,0.00326297,15164,0.00000937,0.00000000,0,0.00000000,1091,1094,4,0.00071205
1781598701.66544056,0.00482859,15230,0.00000196,0.00000000,0,0.00000000,1094,1094,1,0.00065916
1781598701.76554036,0.00336707,14961,0.00000212,0.00000000,0,0.00000000,1094,1094,1,0.00053173
1781598701.86545587,0.00349126,15247,0.00000488,0.00000000,0,0.00000000,1094,1095,1,0.00065041
1781598701.96548152,0.00312982,15104,0.00000409,0.00000000,0,0.00000000,1095,1095,0,0.00047923
1781598702.06539059,0.00362427,15143,0.00000732,0.00000000,0,0.00000000,1095,1096,1,0.00053051
1781598702.16541958,0.00318045,15134,0.00000678,0.00000000,0,0.00000000,1096,1097,1,0.00362264
1781598702.26554203,0.00457025,15162,0.00000980,0.00000000,0,0.00000000,1097,1099,3,0.00077785
1781598702.36552191,0.00316818,15102,0.00001219,0.00000000,0,0.00000000,1099,1099,4,0.00079908
1781598702.46548843,0.00492087,15084,0.00000047,0.00000000,0,0.00000000,1099,1099,0,0.00050733
1781598702.56553316,0.00363729,15161,0.00000452,0.00000000,0,0.00000000,1099,1100,1,0.00095982
1781598702.66542697,0.00344491,15245,0.00000473,0.00000000,0,0.00000000,1100,1101,1,0.00070397
1781598702.76550627,0.00815339,15166,0.00003920,0.00000000,0,0.00000000,1101,1104,3,0.00044474
1781598702.86546588,0.00369613,15084,0.00000697,0.00000000,0,0.00000000,1104,1100,1,0.00078510
1781598702.96536994,0.00416360,15137,0.00000709,0.00000000,0,0.00000000,1100,1101,2,0.00138042
1781598703.06535792,0.00357683,15130,0.00000888,0.00000000,0,0.00000000,1101,1104,3,0.00064575
1781598703.16536880,0.00346018,15193,0.00000038,0.00000000,0,0.00000000,1104,1104,0,0.00044898
1781598703.26544642,0.00452642,15127,0.00000185,0.00000000,0,0.00000000,1104,1104,1,0.00189516
1781598703.36589813,0.00462064,15116,0.00000272,0.00000000,0,0.00000000,1104,1104,2,0.00092016
1781598703.46548772,0.00359527,15129,0.00000616,0.00000000,0,0.00000000,1104,1106,2,0.00153257
1781598703.56543541,0.00356788,15209,0.00000032,0.00000000,0,0.00000000,1106,1106,0,0.00119231
1781598703.66553783,0.00336130,15135,0.00000397,0.00000000,0,0.00000000,1106,1107,1,0.00044995
1781598703.76544714,0.00355259,15089,0.00000619,0.00000000,0,0.00000000,1107,1110,3,0.00142862
1781598703.86537147,0.00317943,15183,0.00000859,0.00000000,0,0.00000000,1110,1109,1,0.00105185
1781598703.96546459,0.00429321,15173,0.00000553,0.00000000,0,0.00000000,1109,1110,1,0.00150451
1781598704.06547070,0.00465299,15115,0.00000719,0.00000000,0,0.00000000,1110,1111,2,0.00195516
1781598704.16542625,0.00427516,15092,0.00000507,0.00000000,0,0.00000000,1111,1112,2,0.00074410
1781598704.26537132,0.00330602,15116,0.00000034,0.00000000,0,0.00000000,1112,1112,0,0.00140489
1781598704.36540771,0.00403144,15105,0.00000911,0.00000000,0,0.00000000,1112,1114,3,0.00173484
1781598704.46535254,0.00476313,15264,0.00000655,0.00000000,0,0.00000000,1114,1115,1,0.00069325
1781598704.56548476,0.00487621,15135,0.00000287,0.00000000,0,0.00000000,1115,1115,1,0.00103325
1781598704.66537786,0.00515450,15306,0.00001006,0.00000000,0,0.00000000,1115,1110,1,0.00077749
1781598704.76544666,0.00476804,15130,0.00000637,0.00000000,0,0.00000000,1110,1112,2,0.00068601
1781598704.86537695,0.00577482,15224,0.00002440,0.00000000,0,0.00000000,1112,1114,2,0.00151142
1781598704.96532106,0.00393247,15235,0.00001131,0.00000000,0,0.00000000,1114,1118,4,0.00148318
1781598705.06541872,0.00607660,15281,0.00000726,0.00000000,0,0.00000000,1118,1119,2,0.00080589
1781598705.16536117,0.00498421,15321,0.00002941,0.00000000,0,0.00000000,1119,1115,2,0.00106088
1781598705.26530313,0.00345713,15242,0.00000603,0.00000000,0,0.00000000,1115,1116,2,0.00078782
1781598705.36534500,0.00464662,15195,0.00001703,0.00000000,0,0.00000000,1116,1117,1,0.00222239
1781598705.46537375,0.00566294,15324,0.00001054,0.00000000,0,0.00000000,1117,1118,1,0.00049489
1781598705.56540585,0.00534344,15271,0.00000271,0.00000000,0,0.00000000,1118,1118,1,0.00079882
1781598705.66539001,0.00365148,15266,0.00000041,0.00000000,0,0.00000000,1118,1118,0,0.00088602
1781598705.76535678,0.00330493,15188,0.00000488,0.00000000,0,0.00000000,1118,1119,2,0.00054569
1781598705.86532044,0.00362740,15331,0.00000657,0.00000000,0,0.00000000,1119,1120,1,0.00089186
1781598705.96531582,0.00461576,15208,0.00000041,0.00000000,0,0.00000000,1120,1120,0,0.00124966
1781598706.06542563,0.00416257,14961,0.00001651,0.00000000,0,0.00000000,1120,1116,4,0.00059205
1781598706.16538572,0.00621046,15236,0.00000038,0.00000000,0,0.00000000,1116,1116,0,0.00069525
1781598706.26535106,0.00586980,15149,0.00000249,0.00000000,0,0.00000000,1116,1117,1,0.00051880
1781598706.36544824,0.00359425,15043,0.00000989,0.00000000,0,0.00000000,1117,1120,5,0.00173339
1781598706.46538138,0.00364966,15281,0.00000653,0.00000000,0,0.00000000,1120,1122,3,0.00150130
1781598706.56542635,0.00368605,15133,0.00002049,0.00000000,0,0.00000000,1122,1112,5,0.00079284
1781598706.66541004,0.00361563,15099,0.00003669,0.00000000,0,0.00000000,1112,1105,13,0.00078677
1781598706.76536226,0.00371534,15158,0.00002845,0.00000000,0,0.00000000,1105,1106,13,0.00203482
1781598706.86533618,0.00342382,15246,0.00004224,0.00000000,0,0.00000000,1106,1113,19,0.00062692
1781598706.96532941,0.00398047,15164,0.00005134,0.00000000,0,0.00000000,1113,1120,19,0.00046014
1781598707.06533742,0.00469048,15077,0.00005868,0.00000000,0,0.00000000,1120,1126,21,0.00110365
1781598707.16540170,0.00549831,15251,0.00014741,0.00000000,0,0.00000000,1126,1129,21,0.00066186
1781598707.26547861,0.00434872,15188,0.00004996,0.00000000,0,0.00000000,1129,1122,23,0.00082161
1781598707.36535668,0.00362328,15183,0.00004001,0.00000000,0,0.00000000,1122,1127,20,0.00071943
1781598707.46539068,0.00339804,15325,0.00003973,0.00000000,0,0.00000000,1127,1126,19,0.00055085
1781598707.56533957,0.00354419,15305,0.00005790,0.00000000,0,0.00000000,1126,1134,32,0.00079320
1781598707.66531038,0.00377411,15295,0.00007570,0.00000000,0,0.00000000,1134,1125,35,0.00152737
1781598707.76524401,0.00367213,15145,0.00003281,0.00000000,0,0.00000000,1125,1136,16,0.00092107
1781598707.86522651,0.00649173,15382,0.00020962,0.00000000,0,0.00000000,1136,1040,22,0.00051499
1781598707.96529198,0.00643284,15214,0.00005061,0.00000000,0,0.00000000,1040,1063,32,0.00045216
1781598708.06532645,0.00470594,15226,0.00007587,0.00000000,0,0.00000000,1063,1073,27,0.00066958
1781598708.16532612,0.00477252,15342,0.00005242,0.00000000,0,0.00000000,1073,1091,18,0.00082813
1781598708.26525593,0.00486338,15465,0.00008449,0.00000000,0,0.00000000,1091,1097,36,0.00074327
1781598708.36536407,0.00380394,15260,0.00006679,0.00000000,0,0.00000000,1097,1099,32,0.00081186
1781598708.46539092,0.00358228,15342,0.00005489,0.00000000,0,0.00000000,1099,1113,28,0.00174318
1781598708.56539869,0.00566470,15430,0.00035336,0.00000000,0,0.00000000,1113,1101,37,0.00195170
1781598708.66542077,0.00348554,15382,0.00006923,0.00000000,0,0.00000000,1101,1122,38,0.00192395
1781598708.76528955,0.00366405,15287,0.00006621,0.00000000,0,0.00000000,1122,1131,34,0.00067739
1781598708.86519337,0.00376798,15335,0.00008875,0.00000000,0,0.00000000,1131,1142,42,0.00065626
1781598708.96533632,0.00365159,15439,0.00007222,0.00000000,0,0.00000000,1142,1179,56,0.00081876
1781598709.06537652,0.00386935,15309,0.00014324,0.00000000,0,0.00000000,1179,1165,57,0.00139980
1781598709.16517735,0.00521867,15329,0.00022507,0.00000000,0,0.00000000,1165,1200,91,0.00086076
1781598709.26531792,0.00407312,15360,0.00032287,0.00000000,0,0.00000000,1200,1221,92,0.00065753
1781598709.36526775,0.00400442,15138,0.00015513,0.00000000,0,0.00000000,1221,1253,88,0.00078517
1781598709.46527886,0.00494056,15311,0.00016648,0.00000000,0,0.00000000,1253,1291,98,0.00143248
1781598709.56532216,0.00434115,15284,0.00027700,0.00000000,0,0.00000000,1291,1267,85,0.00173450
1781598709.66519189,0.00398231,15466,0.00017069,0.00000000,0,0.00000000,1267,1324,104,0.00136823
1781598709.76533198,0.00550681,15315,0.00047340,0.00000000,0,0.00000000,1324,1356,97,0.00044584
1781598709.86518264,0.00438738,15435,0.00020550,0.00000000,0,0.00000000,1356,1413,103,0.00075164
1781598709.96515846,0.00518901,15501,0.00028214,0.00000000,0,0.00000000,1413,1416,89,0.00046061
1781598710.06526637,0.00359365,15379,0.00012910,0.00000000,0,0.00000000,1416,1454,82,0.00081755
1781598710.16534448,0.00354156,15350,0.00019812,0.00000000,0,0.00000000,1454,1465,84,0.00067934
1781598710.26514411,0.00468519,15696,0.00028914,0.00000000,0,0.00000000,1465,1499,97,0.00227853
1781598710.36527109,0.00446336,15393,0.00018584,0.00000000,0,0.00000000,1499,1496,75,0.00164447
1781598710.46518850,0.00437518,15541,0.00015900,0.00000000,0,0.00000000,1496,1526,74,0.00078708
1781598710.56524110,0.00462822,15562,0.00015444,0.00000000,0,0.00000000,1526,1595,108,0.00090542
1781598710.66519356,0.00391602,15598,0.00018976,0.00000000,0,0.00000000,1595,1640,106,0.00108710
1781598710.76533437,0.00369887,15341,0.00019884,0.00000000,0,0.00000000,1640,1658,95,0.00079606
1781598710.86518383,0.00386090,15522,0.00017018,0.00000000,0,0.00000000,1658,1757,135,0.00119587
1781598710.96524024,0.00436634,15388,0.00015241,0.00000000,0,0.00000000,1506,1605,119,0.00088452
1781598711.06515050,0.00420462,15432,0.00015612,0.00000000,0,0.00000000,1605,1657,88,0.00070793
1781598711.16531372,0.00570681,15365,0.00024051,0.00000000,0,0.00000000,1657,1729,138,0.00052092
1781598711.26530147,0.00455443,15352,0.00025905,0.00000000,0,0.00000000,1729,1814,146,0.00047873
1781598711.36522436,0.00437251,15305,0.00019084,0.00000000,0,0.00000000,1814,1872,106,0.00057925
1781598711.46517611,0.00440485,15405,0.00022520,0.00000000,0,0.00000000,1872,1915,109,0.00059037
1781598711.56524181,0.00437438,15318,0.00018806,0.00000000,0,0.00000000,1915,1917,76,0.00069822
1781598711.66516924,0.00368622,15520,0.00009500,0.00000000,0,0.00000000,1917,1956,60,0.00069865
1781598711.76530051,0.00441830,15288,0.00014379,0.00000000,0,0.00000000,1956,1938,48,0.00071063
1781598711.86514068,0.00498682,15417,0.00021862,0.00000000,0,0.00000000,1938,1956,58,0.00051218
1781598711.96531701,0.00426284,15454,0.00009403,0.00000000,0,0.00000000,1956,1982,41,0.00067393
1781598712.06532454,0.00407626,15301,0.00013071,0.00000000,0,0.00000000,1982,1959,31,0.00057420
1781598712.16526651,0.00425210,15379,0.00007108,0.00000000,0,0.00000000,1959,1980,36,0.00072032
1781598712.26527262,0.00590390,15424,0.00019977,0.00000000,0,0.00000000,1980,1983,33,0.00051120
1781598712.36526632,0.00385291,15420,0.00005969,0.00000000,0,0.00000000,1983,1982,24,0.00060202
1781598712.46516728,0.00391462,15354,0.00004088,0.00000000,0,0.00000000,1982,1996,19,0.00048474
1781598712.56526613,0.00476340,15387,0.00004928,0.00000000,0,0.00000000,1996,2002,19,0.00081219
1781598712.66528821,0.00380882,15375,0.00003510,0.00000000,0,0.00000000,2002,2013,16,0.00087647
